Radius (A°),Coil diameter (A°),Pitch angle (deg),Pitch length (A°),Number of turns,Total length (A°),Yield stress (GPa),Failure strain,Toughness (GPa)
2.853820548,4.95115984,45.54360711,18.27460357,4.335621679,79.2317674,31.54254111,0.318312657,3.91941933
4.22526772,7.814820908,46.02809824,27.5183979,4.338552454,119.3900127,22.9228042,0.362488557,4.075741517
3.926520418,4.998165341,47.77500282,27.18453975,4.34082807,118.0034132,31.56218489,0.202692531,3.210971991
4.6375077,7.174211448,41.53443792,25.81064712,4.344696564,112.1394299,37.2673393,0.387656355,4.10752018
3.012290486,2.76852361,68.35891732,47.70362518,4.349926975,207.507286,60.0793155,0.10483644,3.315815696
3.310223965,5.703130908,52.08278413,26.70061629,4.35146622,116.1868298,31.74562176,0.39950668,4.881052889
4.201236388,7.640761794,62.53248521,50.77871907,4.351541148,220.9656854,30.69374498,0.324341382,3.174742509
8.603954727,13.73238707,47.60896609,59.22212824,4.366773491,258.6096197,18.95366369,0.420418323,2.98149522
3.481669858,4.413608982,38.70592993,17.5296799,4.366939582,76.55105303,27.3827122,0.433921627,5.897448498
3.627343297,5.606448091,69.24726708,60.14786953,4.372752067,263.0117208,31.70980962,0.254783289,4.463567389
3.361471251,5.536408817,70.82207787,60.72585613,4.373725454,265.5982226,29.7818673,0.204844361,3.33375736
2.494982811,3.43436251,65.32811058,34.12711782,4.373830304,149.2662221,48.86506015,0.505236023,7.815271564
3.051456406,4.144385942,66.15129411,43.37081583,4.378161277,189.8844264,33.54243776,0.42032473,5.318620671
2.347411951,3.504718789,61.57476216,27.24942394,4.379969965,119.3516584,35.95219682,0.19033234,4.216671856
3.943498942,6.817928065,61.18432816,45.04134471,4.382467915,197.392248,18.64489907,0.385222992,4.322569104
3.228834057,5.695772606,53.32808601,27.24544767,4.385317781,119.4799461,31.47595305,0.305093822,3.984137912
3.969502904,7.401656338,47.39975354,27.1230326,4.385669324,118.9526521,26.76689942,0.394609979,4.926171295
2.67910195,3.836495204,72.04883219,51.95818783,4.386280135,227.9031671,51.95309378,0.179788779,3.257359263
6.520783913,9.039191026,55.42858844,59.45471721,4.389244163,260.9612705,14.62329028,0.395168629,3.290844674
2.957897138,3.660495242,67.57737104,45.04012974,4.397431201,198.0608718,25.26859629,0.189648562,3.209920302
7.287447858,10.98763574,48.24284118,51.28865058,4.397508284,225.5422658,21.21464155,0.324928239,2.833871137
2.809727906,2.755495686,56.65372055,26.82845974,4.401029406,118.0728402,36.23323819,0.400611225,5.337279291
5.32535499,8.422218067,50.94229597,41.2349139,4.4037256,181.587246,31.29061279,0.277814959,3.429583208
2.557670955,4.400132654,69.11908957,42.1261189,4.407681956,185.6785341,45.87141728,0.245234007,4.024174334
2.806113384,4.029129776,62.84420894,34.37206741,4.421404912,151.9728277,43.9607667,0.184867413,3.183327765
2.641912264,4.391982933,72.22472837,51.77854372,4.424546077,229.0965525,49.29692887,0.144923686,3.265623311
4.080797473,7.378787539,58.70241197,42.17506003,4.424600541,186.6077934,33.94057899,0.294880375,3.34118114
4.777633413,7.147681494,41.72210733,26.76652033,4.431690317,118.620929,26.81705969,0.251980493,2.85086578
4.430877911,6.881645515,56.39594839,41.89618138,4.434972816,185.8084255,33.67219485,0.200532909,3.083880512
3.483552238,3.036775765,55.03344316,31.2978897,4.449847287,139.2708296,49.65150853,0.19022045,3.279186464
4.568740001,6.000697347,48.80376559,32.79522253,4.451864165,145.999876,40.80008216,0.165539621,2.912260129
3.269229241,4.67506629,50.96110919,25.33106065,4.45529827,112.8574307,32.34465618,0.429582318,5.708339457
6.167116229,6.772072977,54.54707628,54.41880469,4.458181221,242.6088932,23.32747032,0.320490838,3.337236086
4.3728018,6.589764563,56.51551035,41.53480947,4.461110833,185.2913885,34.53814728,0.239233279,2.915647621
4.118978252,4.597632367,44.74315476,25.64930541,4.461240097,114.4277098,31.55017955,0.311440724,3.555545726
6.313027457,11.27337678,53.15027043,52.92669774,4.464119226,236.2710889,19.8361122,0.389993461,3.006538868
2.694337836,3.597443957,64.60129711,35.65452469,4.472391383,159.460989,34.10626021,0.429743025,6.194773502
3.99601954,4.804411552,46.26810784,26.24447771,4.473835291,117.4134706,27.8341177,0.325946095,3.748624809
3.178937534,5.37394133,58.52846603,32.63074549,4.477633625,146.1085232,42.79615158,0.239809024,3.741633036
4.799319981,7.967938347,48.61445902,34.22155805,4.479896429,153.3090357,29.69073584,0.230422645,2.853672271
2.397528863,1.970992816,45.81901052,15.50105969,4.480403282,69.4509987,55.40527958,0.337713033,6.219235054
2.521978189,2.519352196,56.49023789,23.93191918,4.483853631,107.3072227,49.62139705,0.109893254,2.944573602
1.79365238,3.295302334,73.96182644,39.20403926,4.486928761,175.9057313,58.31147736,0.125289328,3.757547617
2.773115766,5.205578014,70.93807983,50.4258734,4.487599023,226.2911002,46.76210523,0.149733393,2.998735904
3.659945644,5.754886688,54.74299996,32.53031941,4.491690244,146.1161183,38.61859301,0.234888197,3.098673293
3.332652727,4.285443128,66.82545183,48.91592151,4.491746555,219.7179219,46.35080725,0.365039462,4.266623613
4.176284678,3.382866661,56.187413,39.17877596,4.494955069,176.1068376,45.23014527,0.284208949,3.324434152
3.934134051,6.147533108,58.50784919,40.34997443,4.494989336,181.3727048,31.96761527,0.220408378,3.25992176
2.821693506,3.017147855,70.12977911,49.05608654,4.499653665,220.7353996,55.30016999,0.22511201,3.789384185
3.696729315,4.588756521,45.91591285,23.98197158,4.501501085,107.9548711,36.77524236,0.345618467,4.369917107
5.908259512,11.35372612,52.8267809,48.95483499,4.503936663,220.4894762,27.04883564,0.370170798,3.035363696
3.854021475,5.2799121,45.61363671,24.73986248,4.504712807,111.4459754,41.37366186,0.183736915,3.46513728
7.808570982,9.843391512,48.44564597,55.34939993,4.506928644,249.455796,16.10209876,0.410230255,3.010083989
2.326200591,2.884335739,70.71636593,41.77484866,4.508241865,188.3311216,56.80476368,0.100098151,3.064591657
4.320885323,4.628966655,48.41640043,30.59620352,4.508382085,137.9393758,48.24816597,0.190452557,3.291935983
3.029723449,4.989717647,69.43748459,50.74607245,4.521072513,229.4266733,38.827334,0.34004302,4.513331692
2.23678991,3.714301137,67.17459942,33.39209185,4.530037463,151.267427,52.0385924,0.115066675,3.056636093
5.114242266,9.590822916,56.44742838,48.45212132,4.537744088,219.8633271,32.68033207,0.279708283,2.97435018
3.583520619,6.271008,55.74404527,33.06167714,4.539497636,150.0834052,34.84964999,0.183832119,2.941662402
4.190120604,6.150063483,56.94194111,40.45069715,4.54047096,183.6652157,35.56277668,0.282966373,3.653962081
2.508143399,3.658112292,65.39716592,34.41642691,4.542045254,156.3209685,42.14661663,0.489394468,7.234717806
3.275048075,2.669004252,47.77263581,22.672309,4.543112692,103.0028548,54.28598286,0.459327582,6.589768536
3.67527799,6.530789715,60.2299177,40.37056112,4.545243339,183.494024,36.23033508,0.255201066,3.291410141
2.76006661,4.257593924,44.63432677,17.12205039,4.549627708,77.89895488,34.89302703,0.245529872,3.984475784
2.916650637,4.449252844,43.17388748,17.19341427,4.553616024,78.29220671,32.92711386,0.358431005,4.75638382
3.538766069,6.639972728,48.84434481,25.438218,4.564044903,116.1011692,33.47488212,0.505239372,5.461471544
3.130520344,3.180283408,68.49527963,49.92222705,4.570866566,228.1878385,54.72984312,0.170831307,3.913670481
2.820383861,3.381868989,70.1548806,49.10060211,4.58091724,224.9257947,56.29001296,0.095056917,2.888750914
2.155301231,3.941462807,71.60552584,40.72233825,4.589523655,186.8961347,50.60770752,0.249759335,3.898358408
3.949453368,2.916396156,50.51354061,30.11767986,4.601142643,138.5757411,49.63558396,0.137023699,2.951451235
3.149842868,2.419779869,63.18688985,39.15734672,4.604155461,180.2865117,54.7659218,0.214913918,3.382375029
3.957734261,7.143801771,46.29957812,26.02163149,4.604614359,119.819578,27.37625453,0.496188619,4.621467294
2.141538601,2.558297336,51.34907533,16.82495195,4.607629208,77.52314005,33.50379968,0.320157578,7.658667511
3.304864466,4.359845797,66.98330603,48.87985115,4.615953015,225.6270963,36.68532029,0.385013101,3.956015581
4.074164911,3.22268047,56.84083517,39.17988107,4.616161893,180.860674,38.74467636,0.480052294,5.042405069
1.994130421,3.744916228,64.0423376,25.73751504,4.620199801,118.9124619,44.84572628,0.190063961,3.801153107
3.99026929,7.072174111,46.02009265,25.9806301,4.621583761,120.0716582,25.28488881,0.367368528,3.548501627
3.608440916,3.916432824,65.42419881,49.57635084,4.621893496,229.1366135,44.81110126,0.16065558,2.819119559
3.718694774,5.724779015,54.43217383,32.67498271,4.634062646,151.4179168,37.39848965,0.170312548,2.848600629
2.885931015,2.81585048,68.12709068,45.16855474,4.640987842,209.6267134,54.19359013,0.094494939,2.989715916
3.43204658,4.678227164,47.19222453,23.28086284,4.646599244,108.1768397,42.05581568,0.240527792,4.006010972
3.615425805,5.696791199,59.53885566,38.62465137,4.649215142,179.574314,31.05696039,0.178202467,2.796163391
4.618163635,4.873923862,46.27109792,30.33367447,4.649465359,141.0353687,36.00958559,0.281879466,3.063541938
3.344115701,6.34359643,58.08386609,33.73552713,4.666611939,157.4306137,33.64540632,0.504876814,5.741790048
3.858517415,4.237283147,42.79282715,22.44434938,4.673973335,104.9042905,35.83508646,0.316714561,4.808151334
3.288675801,6.160933052,58.43188851,33.62973581,4.675317276,157.2296848,24.84205667,0.34557385,4.931303249
3.791840258,6.743703565,58.76713674,39.28860371,4.67962551,183.8559522,38.17870869,0.420047728,4.98995035
2.406188595,2.972818757,58.36674384,24.54288704,4.684362418,114.9677777,50.67227791,0.124657345,3.118459912
3.071002016,4.103996858,39.78508185,16.06804039,4.68792353,75.32574463,37.06893,0.247118353,4.215693813
3.977111203,5.152733478,53.62150269,33.92080064,4.68870504,159.0446289,21.47335042,0.404418002,4.091111847
4.426246912,4.978426386,48.25988962,31.17034238,4.688814469,146.1519523,30.78116535,0.380036046,3.89933284
3.693097039,4.002186053,66.92225355,54.46058865,4.693450784,255.6080925,45.76265729,0.330044606,3.791408522
5.568244166,5.549015028,56.75493324,53.3730126,4.69617535,250.6490261,31.26139545,0.264837449,3.188534649
3.927638174,4.68040631,43.03827635,23.04352193,4.696420217,108.2220623,41.19380804,0.157246299,2.913681441
3.427982555,4.988872289,49.33056085,25.06802398,4.697183793,117.749116,33.01801834,0.531521534,7.302638168
2.656127174,4.982071888,71.55512695,50.03792574,4.712115178,235.7844694,35.12877806,0.285113253,3.978545657
5.946490037,8.254381152,54.97950379,53.31914378,4.713046482,251.295603,29.73306506,0.234761721,2.846090812
3.092153034,5.604199385,52.16319684,25.01396856,4.714244705,117.9219688,32.51016509,0.184892409,2.847317338
3.638651471,2.766027948,59.11064324,38.21626408,4.715582402,180.2119424,46.90859837,0.154776061,2.973161356
2.04917434,2.544728748,61.46682815,23.680725,4.719363135,111.7579406,52.00885253,0.206170539,4.450265726
3.43671372,2.305413079,43.80092256,20.70809822,4.729119822,97.93107776,52.12628391,0.100044364,2.831387048
2.982363043,5.161075377,52.34383057,24.28346616,4.735634975,114.9976317,31.02532645,0.501477584,6.821278667
4.771047364,7.615579968,56.45210299,45.20871424,4.738562047,214.2242975,27.54867254,0.26038551,2.839304985
3.04522467,4.858904918,58.41095538,31.11473226,4.741436531,147.5285282,40.64997228,0.459913081,5.023368877
2.930200123,3.834122378,41.18338139,16.1081734,4.758566054,76.65180714,33.49508877,0.370555267,4.849889473
3.587207685,3.248045358,59.31516682,37.98305504,4.770122952,181.1838426,49.05074641,0.240009706,3.505955856
6.870993526,12.83041424,48.45845716,48.72552492,4.783737665,233.0901288,20.71598019,0.627739477,3.4623648
2.885282232,3.875699901,68.36147845,45.69823949,4.796400043,219.1870378,50.60230064,0.238231587,3.841722587
2.588877706,3.763628173,68.46545247,41.22175074,4.808619659,198.219721,30.12578117,0.380022015,4.979771815
2.192130322,2.21036214,48.71706913,15.68753858,4.82053109,75.62226745,45.55612577,0.41850415,7.939404696
2.777562717,4.912585758,69.92717532,47.75984898,4.822145343,230.3049334,40.47100183,0.21014994,3.165200863
2.605605885,2.621193378,53.49523558,22.12097142,4.831654081,106.8808818,46.75543298,0.205913888,3.99825755
3.24384975,5.674237564,56.35712549,30.62719173,4.836110551,148.1164851,42.00220338,0.147028278,3.16730223
4.138359917,4.760685478,48.28373886,29.16742662,4.837626083,141.1011038,40.4522125,0.230619207,3.33959289
4.020400652,6.415834595,44.2972573,24.64874091,4.838761718,119.2693839,25.68893149,0.313602486,3.407062747
2.414191987,2.671744046,57.50856354,23.81812619,4.839931961,115.2781102,43.31694635,0.279502709,4.576836756
3.069595361,5.275072107,68.91259402,50.01573552,4.842332922,242.1928427,52.24035793,0.175030986,3.059934591
2.75740615,4.898432013,70.29556049,48.37585785,4.848333435,234.542289,40.1332009,0.310051372,4.444739277
2.897681533,5.029355293,52.99589581,24.15746664,4.852348599,117.2204494,37.46618592,0.269942105,4.781213814
2.097075696,2.992230504,71.88214084,40.270476,4.856828249,195.5867854,45.17865834,0.204679168,3.623873356
3.429913165,3.703284012,33.97783481,14.52405775,4.858734137,70.56853518,30.14435743,0.398922475,5.472345269
4.140588409,5.26275241,49.27463985,30.2194225,4.859059914,146.8379845,33.2297894,0.310320556,3.105262904
1.632274315,2.550320657,58.69759404,16.86636703,4.859426815,81.96087621,41.23800936,0.334717147,6.229703878
3.514024595,6.122470272,47.50136559,24.09644554,4.863349818,117.189444,33.01441397,0.229131635,3.150150615
4.587508152,6.669645732,39.73399461,23.95918561,4.867716617,116.6265259,30.60913895,0.229410428,3.050068661
3.455551038,4.548308243,47.62462898,23.79806493,4.88220985,116.187147,30.488198,0.251782767,3.822538625
3.784283495,6.487697414,45.24857458,23.98456822,4.885118281,117.1674527,30.16571543,0.320146437,3.528108659
3.083147247,3.582920796,38.10696515,15.19338005,4.88582376,74.23217723,30.95178856,0.413667567,5.335379098
3.714078555,4.642528071,45.11232826,23.42792499,4.890776097,114.5807355,35.21530992,0.172023448,3.003878943
6.673764813,11.90804883,48.21516515,46.92393986,4.893651418,229.6294048,23.65439994,0.334975951,2.788883959
3.998023673,7.348918174,51.06762157,31.09598451,4.901081381,152.4039507,31.89842917,0.419686384,4.742425411
3.766702057,5.643044879,58.26190253,38.26302473,4.912045357,187.949713,29.9195654,0.230180125,3.104860047
3.230313025,2.500145007,68.46861923,51.44341738,4.914383145,252.8126633,47.44643474,0.310061614,4.155921201
2.712089146,3.008306802,60.10459901,29.63994505,4.915901427,145.7070482,53.98099545,0.185855373,3.707296106
3.422403819,4.016498631,45.00870054,21.51012916,4.917610968,105.7784471,44.05905562,0.244223024,4.016031868
3.364113517,4.472016773,54.22059908,29.32987662,4.924867654,144.4457607,45.19396569,0.326518088,4.109526165
2.638950453,3.63619137,72.74579848,53.38577056,4.931146588,263.2530603,53.29342089,0.120027338,2.896975829
2.905778403,4.27966888,68.04206606,45.28470287,4.932049093,223.3463777,44.65766558,0.436889788,5.5292464
2.805621004,4.111472187,69.22661649,46.47168103,4.935158261,229.3451005,44.49019257,0.27517278,4.50483027
2.674203653,2.890644466,62.14723056,31.79778886,4.942634168,157.1648376,33.89536481,0.140015596,2.959242828
2.423829891,3.643395332,63.50001363,30.5454136,4.952192464,151.266767,48.13732335,0.119798864,2.814384571
2.635751672,1.88125663,51.34174504,20.70229574,4.953831264,102.5556799,56.21186882,0.5396266,7.515788177
3.830051923,5.022941282,51.26944792,30.0051345,4.955309562,148.6847299,36.93572095,0.239650324,3.297202213
3.67909689,5.800505861,58.5528814,37.8008822,4.955622927,187.3269185,30.03136058,0.234972777,2.78760013
4.862527058,4.329111733,40.64885695,26.23159099,4.959176934,130.087101,45.58609824,0.47077727,4.802566137
3.578234209,5.134308889,52.75085629,29.56717984,4.967592239,146.8776931,36.67996413,0.304732216,3.836622863
3.069273092,3.316538959,70.34607123,53.99716091,4.971289903,268.4355408,56.44377968,0.240165115,4.295708116
2.280765512,2.679514792,64.12206451,29.5413903,4.985163801,147.2686696,53.70369094,0.1402918,3.371353121
3.33747704,2.467381834,53.64970811,28.49472197,4.992510216,142.2601906,44.01733472,0.294395781,3.865331792
3.93008304,4.306152038,41.87458944,22.13639638,4.995335723,110.5787316,36.76680142,0.257335721,3.273816093
4.308742941,7.903613321,53.77878133,36.96133018,4.996210807,184.6665973,33.34837498,0.349302536,3.636186525
3.236295464,3.494917854,68.26085462,50.99625364,4.996857262,254.8210003,52.04919199,0.230118004,3.462684401
2.371951511,3.694314142,64.83743233,31.72514318,4.999282317,158.6029473,41.8190172,0.360387783,5.4361672
3.698440466,4.298698627,43.96222445,22.41107319,5.013792893,112.3644795,32.40416605,0.332990268,4.150619707
3.502590463,5.963390493,58.95166871,36.55662027,5.026263269,183.7431977,42.01964695,0.195061772,3.022212072
3.495120833,4.468438692,44.83982382,21.83804827,5.033431349,109.9203168,44.59370129,0.176315765,3.763832026
3.741822359,2.05683764,47.18321013,25.37417957,5.037518644,127.8229026,54.9937368,0.099864662,2.851819515
4.056143733,3.902549592,39.52503371,21.02733574,5.045069503,106.0843703,37.42752695,0.305208931,4.138823764
2.481486012,2.556030221,55.48100579,22.66986813,5.045295458,114.3761827,42.26876679,0.210056219,3.645643801
5.332548887,4.695063783,52.26492617,43.29611014,5.046789312,218.5063459,22.65029294,0.295471346,2.976624975
4.593660949,5.544264725,51.03976902,35.69324593,5.047467704,180.1605061,33.60922869,0.374945658,3.586064466
3.114047754,3.239064383,61.62859688,36.23002626,5.048289951,182.8996775,41.62265546,0.325272911,3.921850056
3.407423843,5.090436438,54.1194833,29.59721407,5.048948448,149.434808,37.32244401,0.145113443,2.864963188
